City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
310,Balakhninskiy,RU,1/22/2022 12:40,58.0106,114.2769,246.8,100,94,1.53
311,Vilyuysk,RU,1/22/2022 12:40,63.7553,121.6247,251.77,99,99,2.26
312,Pitimbu,BR,1/22/2022 12:40,-7.4706,-34.8086,303.48,60,13,4.14
313,Pisco,PE,1/22/2022 12:40,-13.7,-76.2167,293.18,83,75,2.06
314,Caetite,BR,1/22/2022 12:40,-14.0694,-42.475,298.1,64,6,3.76
315,Tiznit,MA,1/22/2022 12:40,29.5833,-9.5,296.32,17,98,9.96
316,Almeirim,BR,1/22/2022 12:40,-1.5233,-52.5817,301.98,64,54,2.07
317,Koungou,YT,1/22/2022 12:40,-12.7336,45.2042,301.99,74,75,9.77
318,Port Macquarie,AU,1/22/2022 12:40,-31.4333,152.9167,292.13,82,74,3.61
319,Manta,EC,1/22/2022 12:41,-0.95,-80.7333,297.03,83,75,0
320,Tessalit,ML,1/22/2022 12:41,20.1986,1.0114,297.14,10,7,6.29
321,Kahului,US,1/22/2022 12:41,20.8947,-156.47,296.95,78,0,5.66
322,Kampong Cham,KH,1/22/2022 12:41,11.9934,105.4635,301.64,52,77,0.68
323,Cotonou,BJ,1/22/2022 12:41,6.3654,2.4183,304.14,30,1,3.09
324,Saldanha,ZA,1/22/2022 12:41,-33.0117,17.9442,313.18,50,32,5.49
325,Nishihara,JP,1/22/2022 12:41,26.1842,127.7558,291.96,84,100,5.66
326,Sumenep,ID,1/22/2022 12:41,-7.0167,113.8667,298.91,87,100,3.83
327,Corn Island,NI,1/22/2022 12:41,12.1694,-83.0418,300.05,77,6,8.36
328,Lagoa,PT,1/22/2022 12:41,39.05,-27.9833,287.67,68,82,6.83
329,Abha,SA,1/22/2022 12:41,18.2164,42.5053,290.29,48,40,6.17
330,Port Moresby,PG,1/22/2022 12:41,-9.4431,147.1797,298.56,86,100,1.53
331,Karpinsk,RU,1/22/2022 12:41,59.7654,60.0085,261.43,96,83,1.12
332,Gotsu,JP,1/22/2022 12:41,35,132.2167,277.76,69,100,1.75
333,Saint-Georges,GD,1/22/2022 12:41,12.0564,-61.7485,299.97,69,20,0
334,Omsukchan,RU,1/22/2022 12:41,62.5333,155.8,236.64,99,25,2.19
335,Beringovskiy,RU,1/22/2022 12:41,63.05,179.3167,253.48,97,100,6.49
336,Varhaug,NO,1/22/2022 12:41,58.6147,5.6457,280.08,97,100,4.41
337,Lima,PE,1/22/2022 12:40,-12.0432,-77.0282,292.67,88,0,1.54
338,Northam,GB,1/22/2022 12:41,51.0333,-4.2167,280.61,77,79,3.28
339,Vardo,NO,1/22/2022 12:41,70.3705,31.1107,268.26,74,100,16.01
340,Sinnamary,GF,1/22/2022 12:41,5.3833,-52.95,298.49,85,95,1.84
341,Topeka,US,1/22/2022 12:41,39.0483,-95.678,271.25,54,0,1.54
342,Sao Joao Da Barra,BR,1/22/2022 12:41,-21.6403,-41.0511,301.2,72,2,2.27
343,Saskylakh,RU,1/22/2022 12:41,71.9167,114.0833,261.92,93,100,5.27
344,Nong Bua,TH,1/22/2022 12:41,15.8646,100.5858,301.42,65,99,2.58
345,Coquimbo,CL,1/22/2022 12:41,-29.9533,-71.3436,291.29,69,0,3.14
346,Mandalgovi,MN,1/22/2022 12:41,45.7625,106.2708,259.89,49,100,4.07
347,Mildura,AU,1/22/2022 12:41,-34.2,142.15,302.13,30,100,5.66
348,Oskemen,KZ,1/22/2022 12:41,49.9565,82.6119,248.13,83,13,1
349,Ossora,RU,1/22/2022 12:41,59.2353,163.0719,249.59,89,16,1.79
350,Aklavik,CA,1/22/2022 12:41,68.2191,-135.0107,251.61,98,100,6.16
351,Tautira,PF,1/22/2022 12:41,-17.7333,-149.15,300.16,78,100,8.75
352,Taga,RO,1/22/2022 12:41,46.95,24.05,271.33,88,100,4.17
353,Gazanjyk,TM,1/22/2022 12:41,39.2446,55.5154,277.87,54,0,6.96
354,Mlawa,PL,1/22/2022 12:38,53.1128,20.3841,273.16,77,7,5.24
355,Hinton,CA,1/22/2022 12:41,53.4001,-117.5857,277.17,79,21,4.66
356,Samarinda,ID,1/22/2022 12:41,-0.5,117.15,296.59,97,23,0.95
357,General Roca,AR,1/22/2022 12:41,-39.0333,-67.5833,291.37,24,100,0.92
358,Aktau,KZ,1/22/2022 12:41,43.65,51.2,275.47,72,58,12.35
359,Bathsheba,BB,1/22/2022 12:41,13.2167,-59.5167,299.49,53,20,9.26
360,Khakhea,BW,1/22/2022 12:41,-24.6895,23.494,303.75,15,0,6.15
361,Ponta Delgada,PT,1/22/2022 12:41,37.7333,-25.6667,290.65,59,75,4.63
362,Sisimiut,GL,1/22/2022 12:42,66.9395,-53.6735,259.63,87,100,3.79
363,Dawson Creek,CA,1/22/2022 12:42,55.7666,-120.2362,279.95,57,0,13.38
364,Auki,SB,1/22/2022 12:42,-8.7676,160.7034,299.59,85,28,3.2
365,Cap-Aux-Meules,CA,1/22/2022 12:42,47.3821,-61.8597,265.18,73,100,2.06
366,Port-Gentil,GA,1/22/2022 12:42,-0.7193,8.7815,302.13,74,40,6.69
367,Norman Wells,CA,1/22/2022 12:42,65.282,-126.8329,254.17,65,75,10.29
368,West Bay,KY,1/22/2022 12:42,19.3667,-81.4167,298.71,86,20,0.45
369,Bibbiena,IT,1/22/2022 12:42,43.6965,11.8135,283.12,30,0,2.05
370,Kuala Terengganu,MY,1/22/2022 12:42,5.3302,103.1408,300.12,83,20,1.03
371,Flinders,AU,1/22/2022 12:42,-34.5833,150.8552,293.26,80,8,2.2
372,Victor Harbor,AU,1/22/2022 12:42,-35.5667,138.6167,297.54,90,100,4.44
373,Coihaique,CL,1/22/2022 12:42,-45.5752,-72.0662,285.49,76,100,1.03
374,Sabha,LY,1/22/2022 12:42,27.0377,14.4283,290.09,27,0,1.56
375,Iranshahr,IR,1/22/2022 12:42,27.2025,60.6848,288.34,15,0,4.12
376,Tahta,EG,1/22/2022 12:42,26.7693,31.5021,290.33,26,0,6.69
377,Borovskoy,KZ,1/22/2022 12:42,53.8,64.15,254.24,97,85,1.37
378,Nogliki,RU,1/22/2022 12:42,51.8333,143.1667,252.48,96,54,3.96
379,Saint-Augustin,CA,1/22/2022 12:42,51.226,-58.6502,246.01,93,9,1.39
380,Isangel,VU,1/22/2022 12:42,-19.55,169.2667,298.21,83,9,1.54
381,Havoysund,NO,1/22/2022 12:42,70.9963,24.6622,272.64,82,100,8.85
382,Egvekinot,RU,1/22/2022 12:42,66.3167,-179.1667,249.07,96,100,7.7
383,Corinth,GR,1/22/2022 12:42,37.9407,22.9573,279.2,73,100,3
384,Mangrol,IN,1/22/2022 12:42,21.1167,70.1167,294.86,53,0,9.36
385,Oriximina,BR,1/22/2022 12:42,-1.7656,-55.8661,302.16,64,99,1.38
386,Maun,BW,1/22/2022 12:42,-19.9833,23.4167,303.47,21,2,5.8
387,Kudahuvadhoo,MV,1/22/2022 12:42,2.6708,72.8944,300.46,69,14,4.89
388,Male,MV,1/22/2022 12:42,4.1748,73.5089,303.12,66,75,3.09
389,Constitucion,CL,1/22/2022 12:42,-35.3333,-72.4167,290.06,68,0,1.2
390,Gornozavodsk,RU,1/22/2022 12:42,58.3758,58.3211,256.05,100,84,0.84
391,Karratha,AU,1/22/2022 12:42,-20.7377,116.8463,303.32,61,100,6.21
392,Atambua,ID,1/22/2022 12:42,-9.1061,124.8925,297.1,86,36,0.73
393,Camacha,PT,1/22/2022 12:42,33.0833,-16.3333,291.78,72,40,7.72
394,Qeshm,IR,1/22/2022 12:42,26.9581,56.2719,291.09,25,0,1.91
395,Lagos,NG,1/22/2022 12:40,6.5833,3.75,308.54,23,2,3.12
396,Goundam,ML,1/22/2022 12:42,16.4145,-3.6708,300.18,9,53,7.22
397,Udachnyy,RU,1/22/2022 12:42,66.4167,112.4,248.33,98,14,2.37
398,Coahuayana,MX,1/22/2022 12:42,18.7333,-103.6833,294.56,78,82,1.75
399,Quang Ngai,VN,1/22/2022 12:42,15.1167,108.8,294.84,91,24,1.21
400,Akhisar,TR,1/22/2022 12:42,38.9185,27.8401,277.9,81,100,4.67
401,Kieta,PG,1/22/2022 12:42,-6.2167,155.6333,300.1,85,96,3.33
402,Zhangjiakou,CN,1/22/2022 12:39,40.81,114.8794,267.19,83,13,0.5
403,Deputatskiy,RU,1/22/2022 12:42,69.3,139.9,247.75,82,100,2.06
404,Sarkikaraagac,TR,1/22/2022 12:42,38.0794,31.3664,275.68,98,100,2.84
405,Oranjestad,AW,1/22/2022 12:42,12.524,-70.027,300.12,69,20,8.23
406,Flin Flon,CA,1/22/2022 12:42,54.7682,-101.865,243.06,69,0,2.06
407,Hobyo,SO,1/22/2022 12:42,5.3505,48.5268,300.39,63,44,12.03
408,Medak,IN,1/22/2022 12:43,18.0333,78.2667,301.65,31,12,2.69
409,Olafsvik,IS,1/22/2022 12:43,64.8945,-23.7142,274.47,70,100,20.08
410,Ostrovnoy,RU,1/22/2022 12:43,68.0531,39.5131,261.05,92,48,4.41
411,Lavrentiya,RU,1/22/2022 12:43,65.5833,-171,259.16,96,100,6.36
412,Bulawayo,ZW,1/22/2022 12:43,-20.15,28.5833,294.97,53,57,6.97
413,Muros,ES,1/22/2022 12:43,42.7762,-9.0603,287.17,48,0,1.7
414,Windsor,CA,1/22/2022 12:41,42.3001,-83.0165,264.32,79,100,0.89
415,Asau,RO,1/22/2022 12:44,46.4333,26.4,274.79,36,100,2.27
416,Praya,CV,1/22/2022 12:44,14.9215,-23.5087,298.45,61,75,8.23
417,Zhuhai,CN,1/22/2022 12:44,22.2769,113.5678,292.1,88,40,4.12
418,Hambantota,LK,1/22/2022 12:44,6.1241,81.1185,300.34,83,20,2.57
419,Lompoc,US,1/22/2022 12:44,34.6391,-120.4579,287.11,69,0,5.36
420,Ushtobe,KZ,1/22/2022 12:44,45.2514,77.9838,267.66,86,100,3.01
421,Nuqui,CO,1/22/2022 12:44,5.7125,-77.2708,297.54,90,84,1.84
422,Lubbock,US,1/22/2022 12:39,33.6001,-101.8338,269.9,55,0,1.34
423,Panaba,MX,1/22/2022 12:44,21.2833,-88.2667,293.58,94,80,1.79
424,Nanortalik,GL,1/22/2022 12:44,60.1432,-45.2371,263.6,84,57,2.95
425,Utinga,BR,1/22/2022 12:44,-5.8172,-35.3954,302.62,70,75,4.63
426,Port Hardy,CA,1/22/2022 12:44,50.6996,-127.4199,276.35,100,100,1.03
427,Kingman,US,1/22/2022 12:39,35.1894,-114.053,280.99,60,40,4.63
428,Ilinskiy,RU,1/22/2022 12:44,55.619,38.1182,269.53,93,75,4
429,Iskateley,RU,1/22/2022 12:44,67.6803,53.1512,260.99,98,100,1.44
430,Inirida,CO,1/22/2022 12:44,3.8653,-67.9239,299.36,77,99,1.1
431,Singkang,MY,1/22/2022 12:44,2.1006,102.7994,301.09,86,71,0.5
432,Shagonar,RU,1/22/2022 12:44,51.5333,92.8,259.3,94,100,0.2
433,Wattegama,LK,1/22/2022 12:44,6.7989,81.4808,299.66,73,11,1.07
434,Winnemucca,US,1/22/2022 12:44,40.973,-117.7357,271.18,74,0,3.6
435,Kurilsk,RU,1/22/2022 12:44,45.2333,147.8833,270.16,78,100,6.62
436,Lac Du Bonnet,CA,1/22/2022 12:44,50.2536,-96.0612,246.05,100,99,2.32
437,Galle,LK,1/22/2022 12:44,6.0367,80.217,298.71,70,93,2.49
438,Sorada,IN,1/22/2022 12:44,19.75,84.4333,295.7,44,2,0.69
439,Esperance,AU,1/22/2022 12:44,-33.8667,121.9,292.06,91,94,5.04
440,Mindyak,RU,1/22/2022 12:44,54.0231,58.7891,257.49,98,97,1.09
441,Sambava,MG,1/22/2022 12:44,-14.2667,50.1667,298.72,83,100,1.03
442,Cayenne,GF,1/22/2022 12:44,4.9333,-52.3333,299.17,93,75,1.54
443,Balabac,PH,1/22/2022 12:44,7.9868,117.0645,300.24,79,100,5.11
444,Khani,GE,1/22/2022 12:44,41.9563,42.9566,275.91,76,100,3.35
445,Pacific Grove,US,1/22/2022 12:44,36.6177,-121.9166,286.38,41,0,1.79
446,Kashi,CN,1/22/2022 12:44,39.4547,75.9797,274.71,29,20,1
447,Huanren,CN,1/22/2022 12:44,41.2647,125.3667,265.2,97,100,0.87
448,Roald,NO,1/22/2022 12:44,62.5833,6.1333,281.23,93,75,6.69
449,Gat,IL,1/22/2022 12:43,31.61,34.7642,289.48,39,66,4.62
450,Port Shepstone,ZA,1/22/2022 12:44,-30.7414,30.455,298.63,60,33,5.64
451,Waingapu,ID,1/22/2022 12:44,-9.6567,120.2641,299.39,81,32,4.39
452,Comodoro Rivadavia,AR,1/22/2022 12:40,-45.8667,-67.5,292.07,37,0,5.14
453,Amahai,ID,1/22/2022 12:44,-3.3333,128.9167,299.23,81,100,2.25
454,Comitan,MX,1/22/2022 12:44,16.25,-92.1333,284.02,92,21,2.03
455,Yelizovo,RU,1/22/2022 12:44,53.1873,158.3805,266.23,73,75,3
456,Maragogi,BR,1/22/2022 12:44,-9.0122,-35.2225,302.68,57,37,3.6
457,Gigmoto,PH,1/22/2022 12:45,13.7796,124.39,298.47,87,39,5.25
458,Naze,JP,1/22/2022 12:45,28.3667,129.4833,289.48,70,100,9.04
459,Brae,GB,1/22/2022 12:45,60.3964,-1.353,282.1,89,100,10.04
460,Kapiri Mposhi,ZM,1/22/2022 12:45,-13.9652,28.6809,297.94,51,36,3.71
461,Pychas,RU,1/22/2022 12:45,56.5033,52.4409,262.62,95,100,4.08
462,Padang,ID,1/22/2022 12:42,-0.9492,100.3543,300.18,85,96,1.31
463,Pevek,RU,1/22/2022 12:45,69.7008,170.3133,235.49,99,93,1.81
464,Makurdi,NG,1/22/2022 12:45,7.7411,8.5121,309.4,10,48,3.87
465,Miandoab,IR,1/22/2022 12:45,36.9694,46.1027,270.36,73,23,1.12
466,Soligalich,RU,1/22/2022 12:45,59.0778,42.2864,262.42,95,98,3.07
467,Sarangani,PH,1/22/2022 12:45,5.4033,125.4636,300.83,76,82,7.17
468,Kutahya,TR,1/22/2022 12:45,39.4242,29.9833,269.12,95,100,1.82
469,Marawi,PH,1/22/2022 12:45,7.9986,124.2928,293.51,96,100,0.37
470,Havelock,US,1/22/2022 12:45,34.8791,-76.9013,270.36,92,100,1.34
471,Morondava,MG,1/22/2022 12:45,-20.2833,44.2833,303.2,66,100,5.14
472,Nara,JP,1/22/2022 12:45,34.6851,135.8049,277.75,57,10,0.63
473,Ryotsu,JP,1/22/2022 12:45,38.0833,138.4333,275.13,62,100,2.34
474,Jagatsinghapur,IN,1/22/2022 12:45,20.2667,86.1667,297.35,59,1,2.32
475,Todos Santos,MX,1/22/2022 12:45,23.45,-110.2167,292.6,79,4,2.14
476,Severodvinsk,RU,1/22/2022 12:45,64.5635,39.8302,266.21,99,78,2.38
477,Fairbanks,US,1/22/2022 12:45,64.8378,-147.7164,265.92,86,20,0
478,Abu Samrah,SY,1/22/2022 12:45,35.3029,37.1841,284.41,36,21,3.76
479,Dallas,US,1/22/2022 12:39,32.7668,-96.7836,272.31,58,0,0.45
480,Ekhabi,RU,1/22/2022 12:45,53.5102,142.9671,252.69,90,18,5.43
481,Wanning,CN,1/22/2022 12:45,18.8003,110.3967,295.12,93,62,1.49
482,Kyra,RU,1/22/2022 12:45,49.5776,111.9753,257.29,95,97,0.17
483,Matara,LK,1/22/2022 12:45,5.9485,80.5353,297.89,73,78,1.69
484,Muroran,JP,1/22/2022 12:45,42.3172,140.9881,271.39,66,16,4.69
485,Tezu,IN,1/22/2022 12:45,27.9167,96.1667,286.62,78,95,1.67
486,Turayf,SA,1/22/2022 12:45,31.6725,38.6637,285.29,35,0,5.14
487,Klyuchi,RU,1/22/2022 12:45,52.2667,79.1667,251.82,100,16,1.2
488,Inhambane,MZ,1/22/2022 12:45,-23.865,35.3833,301.14,74,40,6.26
489,Hwange,ZW,1/22/2022 12:45,-18.3693,26.5019,299.32,44,97,2.51
490,Passy,FR,1/22/2022 12:45,45.9203,6.6877,280.08,80,3,2.31
491,Mao,ES,1/22/2022 12:45,39.8885,4.2658,284.46,58,0,6.17
492,Araceli,PH,1/22/2022 12:45,10.5529,119.9913,299.89,80,4,3.73
493,Paamiut,GL,1/22/2022 12:45,61.994,-49.6678,256.6,84,10,3.26
494,Belmonte,BR,1/22/2022 12:45,-15.8631,-38.8828,301.43,77,3,1.96
495,Zapatoca,CO,1/22/2022 12:45,6.8153,-73.2677,289.57,75,78,0.28
496,Vanimo,PG,1/22/2022 12:45,-2.6741,141.3028,299.01,88,92,1.98
497,Velyka Pysarivka,UA,1/22/2022 12:45,50.4259,35.485,270.32,96,100,3.79
498,Sao Felix Do Xingu,BR,1/22/2022 12:45,-6.6447,-51.995,301.72,67,7,0.77
499,Itarema,BR,1/22/2022 12:45,-2.9248,-39.9167,302.49,65,39,4.92
500,Santa Cruz,BO,1/22/2022 12:45,-17.8,-63.1667,297.85,94,75,7.72
501,Nuuk,GL,1/22/2022 12:45,64.1835,-51.7216,262.49,92,100,0
502,Montepuez,MZ,1/22/2022 12:45,-13.1256,38.9997,301.32,59,100,2.39
503,Limache,CL,1/22/2022 12:45,-33.0167,-71.2667,296.1,41,1,1.62
504,Masallatah,LY,1/22/2022 12:46,32.6167,14,287.07,49,4,7.73
505,Miyako,JP,1/22/2022 12:46,39.6367,141.9525,272.47,69,48,2.43
506,Leduc,CA,1/22/2022 12:46,53.2668,-113.552,279.08,73,75,0.89
507,Nadym,RU,1/22/2022 12:46,65.5333,72.5167,263.43,91,100,5.68
508,Bafq,IR,1/22/2022 12:46,31.6128,55.4107,283.05,14,0,2.35
509,Kozhva,RU,1/22/2022 12:46,65.1073,57.0459,260.05,95,95,3.46
510,Lorengau,PG,1/22/2022 12:46,-2.0226,147.2712,300.83,74,100,1.42
511,Emba,KZ,1/22/2022 12:46,48.8264,58.1442,260.76,83,100,2.62
512,Dauriya,RU,1/22/2022 12:46,49.9333,116.8667,248.44,100,31,0.16
513,Bitung,ID,1/22/2022 12:46,1.4451,125.1824,297.62,82,100,3.73
514,Lantawan,PH,1/22/2022 12:46,10.6167,123.9833,298.98,87,80,2.85
515,Sicamous,CA,1/22/2022 12:46,50.8331,-118.9856,272.7,94,100,0.42
516,Arvin,US,1/22/2022 12:46,35.2091,-118.8284,285.74,36,0,3.67
517,San Cristobal,VE,1/22/2022 12:46,7.7669,-72.225,292.25,52,100,1.51
518,Boundiali,CI,1/22/2022 12:46,9.5217,-6.4869,305.31,8,7,3.87
519,Hongjiang,CN,1/22/2022 12:46,27.11,109.9956,281.34,96,100,1.64
520,Zhicheng,CN,1/22/2022 12:46,30.2956,111.5047,276.32,89,100,1.06
521,Margate,GB,1/22/2022 12:46,51.3813,1.3862,279.84,79,1,2.68
522,Winslow,US,1/22/2022 12:46,35.0242,-110.6974,273.32,89,75,2.57
523,Maceio,BR,1/22/2022 12:46,-9.6658,-35.7353,301.84,74,40,2.57
524,San Quintin,MX,1/22/2022 12:46,30.4833,-115.95,285.32,86,0,0.43
525,Vegueta,PE,1/22/2022 12:46,-11.0231,-77.6431,294.71,85,82,1.93
526,Shingu,JP,1/22/2022 12:46,33.7333,135.9833,276.68,71,39,1.95
527,Nioro,GM,1/22/2022 12:46,13.35,-15.75,308.67,8,98,5.78
528,Aykhal,RU,1/22/2022 12:46,66,111.5,253.86,97,10,3.67
529,Zyryanka,RU,1/22/2022 12:46,65.75,150.85,231.32,100,96,1.66
530,Wamba,NG,1/22/2022 12:46,8.9333,8.6,309,11,12,2.66
531,Yinchuan,CN,1/22/2022 12:46,38.4681,106.2731,272.18,48,100,1.93
532,Mbandaka,CD,1/22/2022 12:46,0.0487,18.2603,305.33,34,100,1.84
533,Sechura,PE,1/22/2022 12:46,-5.5569,-80.8222,295.8,73,25,3.67
534,Makakilo City,US,1/22/2022 12:46,21.3469,-158.0858,296.09,83,0,0
535,Half Moon Bay,US,1/22/2022 12:46,37.4636,-122.4286,289.08,40,0,4.12
536,Mehamn,NO,1/22/2022 12:46,71.0357,27.8492,267.1,93,100,9.34
537,Emerald,AU,1/22/2022 12:46,-23.5333,148.1667,299.23,44,100,4.12
538,Darhan,MN,1/22/2022 12:46,49.4867,105.9228,255.93,99,100,0.23
539,At-Bashi,KG,1/22/2022 12:46,41.1702,75.8106,256.7,69,100,1.52
540,Colares,PT,1/22/2022 12:46,38.7992,-9.4469,287.22,53,0,3.13
541,Hirado,JP,1/22/2022 12:46,33.3597,129.5531,281.14,72,100,3.5
542,Korla,CN,1/22/2022 12:46,41.7597,86.1469,271.2,57,85,2.21
543,Xihe,CN,1/22/2022 12:46,31.6864,113.4659,275.98,84,100,4.54
544,Truro,GB,1/22/2022 12:46,50.2653,-5.0544,281.75,57,75,2.06
545,San Vicente,AR,1/22/2022 12:46,-26.6167,-54.1333,304.25,41,7,2.56
546,Jalu,LY,1/22/2022 12:46,29.0331,21.5482,290.87,29,73,5.31
547,Baracoa,CU,1/22/2022 12:46,20.3467,-74.4958,298.66,82,55,2.22
548,Zhigansk,RU,1/22/2022 12:46,66.7697,123.3711,250.05,98,100,6.76
549,Lower Hutt,NZ,1/22/2022 12:47,-41.2167,174.9167,291.1,81,1,8.23
550,Xinzhou,CN,1/22/2022 12:47,38.4092,112.7333,270.8,71,1,0.85
551,Le Port,RE,1/22/2022 12:47,-20.9373,55.2919,305.15,77,25,1.23
552,Batticaloa,LK,1/22/2022 12:47,7.7102,81.6924,297.8,65,32,3.96
553,Alofi,NU,1/22/2022 12:47,-19.0595,-169.9187,299.09,89,98,3.09
554,Ocean City,US,1/22/2022 12:44,39.2776,-74.5746,266.16,67,92,6.98
555,Porto Novo,BJ,1/22/2022 12:47,6.4965,2.6036,304.05,20,2,4.01
556,Baykit,RU,1/22/2022 12:47,61.67,96.37,255.17,99,100,0.18
557,Cuamba,MZ,1/22/2022 12:47,-14.8031,36.5372,301.62,49,79,3.18
558,Harlingen,US,1/22/2022 12:47,26.1906,-97.6961,281.67,56,100,4.12
559,Capelinha,BR,1/22/2022 12:47,-17.6914,-42.5158,296.39,65,21,2.76
560,Aki,JP,1/22/2022 12:47,33.5,133.9,277.86,75,48,2.4
561,Lishui,CN,1/22/2022 12:47,28.4604,119.9103,284.4,97,100,0.5
562,Usogorsk,RU,1/22/2022 12:47,63.4106,48.6872,257.46,96,38,2.06
563,Storforshei,NO,1/22/2022 12:47,66.4043,14.5233,268.03,93,75,1.03
564,Petropavlovsk-Kamchatskiy,RU,1/22/2022 12:47,53.0452,158.6483,265.48,73,75,3
565,Placido De Castro,BR,1/22/2022 12:47,-10.3353,-67.1856,296.08,97,100,0.64
566,Miramar,US,1/22/2022 12:47,25.9873,-80.2323,294.26,94,0,2.57
567,Bull Savanna,JM,1/22/2022 12:47,17.8868,-77.5902,295.98,77,0,2.93
568,Waipawa,NZ,1/22/2022 12:47,-41.4122,175.5153,289.51,75,0,2.58
569,Chokwe,MZ,1/22/2022 12:47,-24.5333,32.9833,300.57,47,99,6.68
570,Biloela,AU,1/22/2022 12:47,-24.4167,150.5,294.46,65,83,3.63
571,Bjorkelangen,NO,1/22/2022 12:47,59.8848,11.5694,274.48,94,100,0.94
572,Soe,ID,1/22/2022 12:47,-9.8607,124.284,292.65,89,25,1.73
573,Karaton,ID,1/22/2022 12:47,-6.3424,106.1045,300.24,88,87,0.76
574,Verkhoyansk,RU,1/22/2022 12:47,67.5447,133.385,241.85,94,100,0.83
575,Porbandar,IN,1/22/2022 12:47,21.6422,69.6093,294.1,49,0,9.58
576,Glenwood Springs,US,1/22/2022 12:47,39.5505,-107.3248,269.04,93,72,1.16
577,Senador Jose Porfirio,BR,1/22/2022 12:47,-2.5908,-51.9542,299.71,79,77,1.22
578,Bonthe,SL,1/22/2022 12:47,7.5264,-12.505,304.98,36,4,3.76
579,Paray-Le-Monial,FR,1/22/2022 12:47,46.4546,4.1158,278.14,87,100,0.45
580,Taltal,CL,1/22/2022 12:47,-25.4,-70.4833,292.86,73,13,1.32
581,Caraballeda,VE,1/22/2022 12:47,10.6112,-66.8522,299.19,78,20,1.54
582,Pec,XK,1/22/2022 12:47,42.6591,20.2883,273.31,73,100,1.78
